age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39,Private,62541,7th-8th,15,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,49,United-States,>50K
65,Self-emp-not-inc,73909,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
31,Private,258768,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States,<=50K
52,State-gov,113485,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,China,>50K
47,Private,271395,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
21,Private,285025,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
43,Private,23991,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,203016,Doctorate,16,Divorced,Craft-repair,Not-in-family,White,Male,4887,0,50,United-States,<=50K
66,Private,247698,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,7,United-States,<=50K
21,Private,60640,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,1,0,15,United-States,<=50K
37,Private,145133,Doctorate,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K
29,Private,150021,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,1,0,40,United-States,<=50K
39,Self-emp-not-inc,110254,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,38,United-States,<=50K
67,?,168491,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,25,United-States,<=50K
31,Private,113105,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,2,0,40,United-States,<=50K
20,Local-gov,181929,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,1,0,28,United-States,<=50K
26,Private,22102,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
34,State-gov,117204,Prof-school,15,Never-married,Prof-specialty,Unmarried,White,Female,1,0,40,United-States,<=50K
22,Private,204351,11th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,79767,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
22,State-gov,86766,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,34,United-States,<=50K
40,Private,79519,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
36,Self-emp-not-inc,118231,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,58,United-States,<=50K
66,Self-emp-not-inc,198067,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,1,0,59,United-States,<=50K
35,Federal-gov,248631,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
45,Private,111191,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
71,Self-emp-not-inc,70834,11th,7,Married-civ-spouse,?,Husband,White,Male,2,0,20,United-States,<=50K
38,Private,230432,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,57,United-States,<=50K
46,Private,121014,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7456,0,40,United-States,>50K
42,Private,77814,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
45,State-gov,64280,Some-college,10,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,1,1644,25,United-States,<=50K
37,Private,120530,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Private,272398,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,92795,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,125517,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,<=50K
28,Local-gov,107862,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
26,Private,125118,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,United-States,<=50K
20,Local-gov,204786,10th,6,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,14,United-States,<=50K
49,Private,194281,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
44,Private,262665,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,>50K
55,Local-gov,225663,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
17,?,183976,Bachelors,10,Never-married,?,Own-child,White,Female,1,0,11,United-States,<=50K
21,State-gov,38989,11th,7,Never-married,?,Own-child,White,Male,0,0,19,United-States,<=50K
69,Private,37737,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,1944,69,United-States,>50K
21,Private,41784,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,49,United-States,<=50K
26,Private,47873,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,43,United-States,<=50K
33,Private,199848,Bachelors,13,Married-civ-spouse,Other-service,Wife,Black,Female,1,0,40,United-States,<=50K
36,Private,86967,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
31,Local-gov,276643,HS-grad,9,Separated,Farming-fishing,Unmarried,Other,Male,0,0,40,Mexico,<=50K
21,Private,308455,Some-college,10,Never-married,Other-service,Own-child,White,Male,2,0,13,United-States,<=50K
39,Private,156551,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,1,0,49,United-States,<=50K
59,Local-gov,62232,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
18,Local-gov,102248,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,2,0,11,United-States,<=50K
28,Private,200050,Prof-school,4,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
31,Federal-gov,132049,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,40,United-States,<=50K
33,Federal-gov,49810,Bachelors,13,Divorced,Adm-clerical,Own-child,White,Male,6769,0,40,United-States,<=50K
51,Private,273599,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1916,49,United-States,>50K
23,Local-gov,117504,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,135373,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,1,0,40,Mexico,<=50K
35,Federal-gov,263880,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,50,United-States,>50K
46,Private,103556,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
26,Private,293472,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,227852,Prof-school,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,247375,HS-grad,9,Divorced,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
39,Private,93450,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K
40,Private,32888,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,<=50K
57,Local-gov,107404,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,7478,0,40,United-States,>50K
27,Private,217655,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,136410,HS-grad,9,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,?,<=50K
27,Private,238893,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,48,United-States,<=50K
24,Local-gov,120645,Bachelors,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,242538,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,19,United-States,<=50K
25,Self-emp-not-inc,187427,HS-grad,9,Divorced,Adm-clerical,Wife,White,Female,0,0,56,United-States,<=50K
22,Private,122164,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,3577,0,40,United-States,<=50K
31,Private,129205,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,153779,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,57559,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,1,40,United-States,<=50K
42,Self-emp-inc,133509,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,60,United-States,>50K
49,Private,96761,12th,6,Never-married,Sales,Not-in-family,White,Male,0,0,44,United-States,<=50K
33,Private,136509,9th,5,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
20,Private,190124,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,1,0,26,United-States,<=50K
23,Private,115376,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,40,United-States,<=50K
28,Private,116503,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
30,Local-gov,309630,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,49,United-States,<=50K
57,Private,85932,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1981,40,United-States,<=50K
34,Local-gov,125591,HS-grad,9,Never-married,?,Unmarried,White,Male,0,0,40,United-States,<=50K
27,Private,191188,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,United-States,<=50K
44,Federal-gov,260905,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
36,Local-gov,96501,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,1,0,61,United-States,<=50K
44,Private,111158,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,266791,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,2,0,40,United-States,<=50K
29,Private,286424,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,44,United-States,<=50K
18,Private,246262,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,17,United-States,<=50K
50,Private,202602,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
37,Private,215251,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1880,45,United-States,<=50K
29,Self-emp-not-inc,103900,Masters,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,58,United-States,<=50K
20,Private,45903,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,16,United-States,<=50K
36,Private,134323,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,1,0,40,United-States,<=50K
43,Private,95904,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,1,0,40,United-States,<=50K
56,Private,45833,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,2,0,40,United-States,<=50K
41,Private,223791,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Male,3,0,40,United-States,<=50K
60,Private,95339,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
31,Private,124044,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,35,Mexico,<=50K
27,State-gov,35492,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,2,0,40,United-States,<=50K
28,Private,253774,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
27,Private,45337,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,<=50K
28,Private,176748,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,1,0,40,United-States,<=50K
64,Private,171144,Some-college,10,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,2258,40,United-States,>50K
45,Private,251365,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
36,Private,274129,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,7631,0,40,United-States,>50K
38,Private,118541,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,21360,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,<=50K
24,State-gov,214442,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
27,Private,41343,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,2,0,50,United-States,<=50K
19,Private,236981,Bachelors,13,Never-married,Other-service,Own-child,Black,Female,0,0,19,United-States,<=50K
25,Private,208884,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,1,0,40,United-States,<=50K
48,Private,209032,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,49,United-States,<=50K
42,Private,119163,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,2,0,40,India,<=50K
62,Private,86278,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,2,0,40,United-States,<=50K
29,Private,142806,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,195326,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
23,?,92193,Bachelors,13,Never-married,?,Not-in-family,White,Male,1,0,10,United-States,<=50K
33,Private,217132,7th-8th,4,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,40,Mexico,<=50K
26,Private,228506,Some-college,10,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
41,Federal-gov,193319,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Male,1,0,40,United-States,<=50K
31,Private,117817,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Female,2,0,40,United-States,<=50K
63,Self-emp-not-inc,232063,11th,7,Married-civ-spouse,Sales,Husband,Black,Male,0,0,20,United-States,<=50K
18,State-gov,165375,10th,6,Never-married,Prof-specialty,Own-child,White,Male,0,0,12,United-States,<=50K
52,Private,121037,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,8297,0,40,United-States,>50K
64,Self-emp-inc,111914,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,7,United-States,<=50K
19,Private,97534,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
35,Private,38630,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,3,0,45,United-States,<=50K
28,Private,227730,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,301355,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,36,United-States,>50K
35,Self-emp-inc,141601,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,1,0,60,United-States,>50K
43,State-gov,310915,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,<=50K
21,Private,99143,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
44,State-gov,89157,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
23,Private,89176,11th,7,Never-married,Transport-moving,Own-child,White,Male,2,0,60,United-States,<=50K
29,State-gov,113290,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Self-emp-not-inc,111568,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,37,United-States,<=50K
30,Private,357223,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,2,0,35,United-States,<=50K
43,Private,147650,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,1,0,40,United-States,<=50K
38,Private,176611,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Female,2,0,40,United-States,<=50K
35,Private,121681,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Self-emp-not-inc,220422,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,267031,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,1745,45,United-States,<=50K
25,Private,39339,HS-grad,9,Divorced,Adm-clerical,Husband,White,Male,1,0,40,United-States,<=50K
50,Private,150731,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Local-gov,264258,Some-college,10,Married-civ-spouse,?,Wife,Black,Female,0,0,40,United-States,<=50K
24,Private,114979,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K
38,Private,53059,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
18,Private,227837,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,20,United-States,<=50K
39,Private,112083,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
48,Private,234796,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
25,Private,132611,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,169734,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,45,United-States,<=50K
56,Private,98548,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1890,40,United-States,>50K
40,Private,183266,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,>50K
33,Private,243604,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,49,United-States,<=50K
28,State-gov,183028,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
33,Private,305905,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,2,0,40,United-States,<=50K
24,Private,100103,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Male,1,0,36,United-States,<=50K
42,Local-gov,278201,HS-grad,9,Divorced,?,Unmarried,Black,Male,0,0,40,United-States,<=50K
52,Self-emp-inc,142895,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,11,United-States,<=50K
40,Private,35131,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
59,Self-emp-not-inc,245739,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1999,40,United-States,<=50K
39,Private,241353,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,1,0,40,United-States,<=50K
45,Private,228484,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K
22,Self-emp-inc,190832,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,12,United-States,<=50K
34,Private,118649,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,56,United-States,<=50K
21,?,98515,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,58,United-States,<=50K
25,Private,103026,10th,5,Never-married,Adm-clerical,Not-in-family,White,Female,2180,0,15,United-States,<=50K
48,Private,210287,Assoc-voc,11,Separated,Other-service,Unmarried,White,Female,1,0,63,United-States,<=50K
43,Private,86921,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,114909,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,1,0,30,United-States,<=50K
23,?,232928,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,Private,200382,10th,15,Married-civ-spouse,Sales,Husband,White,Male,14914,0,40,United-States,>50K
22,Private,140517,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
17,Private,251361,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,3,0,18,United-States,<=50K
41,State-gov,128829,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,1,0,40,United-States,<=50K
59,Self-emp-inc,142525,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Local-gov,177837,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K
30,Private,83273,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,1,0,30,?,<=50K
51,Private,139618,10th,6,Divorced,Sales,Not-in-family,White,Male,0,1667,40,United-States,<=50K
25,Local-gov,316602,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
26,Self-emp-inc,89253,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,4,0,40,Philippines,<=50K
28,Private,241861,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Female,1,0,40,United-States,<=50K
57,Self-emp-not-inc,202605,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,50,United-States,>50K
30,Private,122212,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,1,1690,40,United-States,<=50K
20,Private,143473,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,1,0,40,United-States,<=50K
56,Private,80896,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,1691,40,United-States,>50K
31,Private,152847,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,1,0,49,United-States,<=50K
28,?,220166,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,35,United-States,<=50K
24,Local-gov,34174,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
49,Private,184219,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Local-gov,124751,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
18,Private,211045,Bachelors,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,169336,Assoc-acdm,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,United-States,<=50K
43,Private,217131,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,7585,0,50,United-States,>50K
27,Private,89710,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
29,Local-gov,168076,Masters,14,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,141713,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
36,Private,342301,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
57,Self-emp-inc,130001,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,53,United-States,<=50K
41,Private,81344,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1911,50,United-States,>50K
36,Private,192340,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,45,United-States,>50K
36,Private,112293,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2,0,59,United-States,<=50K
19,?,112409,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Self-emp-not-inc,129636,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Female,0,0,58,United-States,<=50K
25,Private,62102,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Local-gov,99926,HS-grad,9,Never-married,?,Not-in-family,White,Male,1,0,40,United-States,<=50K
42,Private,120631,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Male,2,0,40,United-States,<=50K
47,Private,260024,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,United-States,>50K
18,Private,181262,10th,6,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,21,United-States,<=50K
58,?,255254,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,9,United-States,>50K
41,Private,129881,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,<=50K
35,Private,113801,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,1869,40,United-States,<=50K
34,Private,116091,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K
43,Local-gov,64592,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
48,Private,93206,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,89763,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0,59,United-States,<=50K
26,Private,123223,Some-college,10,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,0,1696,40,United-States,<=50K
39,Private,114247,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,2,0,40,United-States,>50K
56,Self-emp-not-inc,75068,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7434,0,40,United-States,>50K
45,Self-emp-inc,243095,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,2,0,58,United-States,>50K
34,Private,132324,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,53,United-States,<=50K
23,Private,229129,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,1,0,30,United-States,<=50K
34,Private,65572,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3425,0,44,United-States,>50K
70,Federal-gov,181565,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
33,Local-gov,162270,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,<=50K
18,Private,51589,10th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K
43,Private,133165,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37,United-States,<=50K
29,Private,237628,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,1,0,40,United-States,<=50K
26,Private,183312,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,18,United-States,<=50K
21,Private,209522,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,2,0,22,United-States,<=50K
50,Self-emp-inc,265077,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,59,United-States,>50K
24,Self-emp-inc,211663,1st-4th,2,Never-married,Other-service,Own-child,White,Male,0,1595,59,United-States,<=50K
36,Private,243893,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15077,0,50,United-States,>50K
37,State-gov,85167,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,United-States,>50K
58,Private,78196,10th,6,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,33,0,40,United-States,>50K
43,Local-gov,173981,9th,4,Never-married,?,Not-in-family,White,Female,2,0,40,United-States,<=50K
22,State-gov,213312,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,35,United-States,<=50K
50,Self-emp-not-inc,130865,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
42,Private,125930,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,299957,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
